Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
Country,AK,AL,AR,AZ,BOP,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,Military,NC,ND,NE,NH,NJ,NM,NN,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,US,UT,VA,VI,VT,WA,WI,WV,WY
2020-05-20,400.0,12371.0,4922.0,14592.0,2453.0,83844.0,22519.0,38430.0,7434.0,8037.0,46940.0,38811.0,154.0,639.0,15289.0,2476.0,98018.0,28703.0,8352.0,8048.0,35038.0,87925.0,41545.0,1741.0,52346.0,17026.0,11388.0,,11701.0,471.0,8697.0,19239.0,1994.0,10844.0,3721.0,148729.0,6189.0,4153.0,7094.0,358223.0,28947.0,5485.0,3721.0,67311.0,2805.0,12951.0,9051.0,4085.0,18412.0,50585.0,1561904.0,7517.0,32136.0,,943.0,19487.0,12884.0,1498.0,775.0
2020-05-21,402.0,13047.0,5002.0,14935.0,5283.0,86167.0,22796.0,39017.0,7551.0,8194.0,47470.0,39775.0,154.0,640.0,15613.0,2505.0,100410.0,29271.0,8507.0,8163.0,35316.0,88970.0,42317.0,1819.0,52996.0,17666.0,11521.0,,11962.0,478.0,8764.0,20262.0,2080.0,11122.0,3868.0,150040.0,6277.0,4253.0,7296.0,359594.0,29430.0,5531.0,3794.0,68122.0,2866.0,13356.0,9173.0,4177.0,18407.0,51703.0,1588079.0,7708.0,32900.0,,944.0,19689.0,13409.0,1565.0,787.0
2020-05-22,402.0,13407.0,5456.0,15348.0,5283.0,88479.0,23179.0,39203.0,7788.0,8386.0,48671.0,40645.0,165.0,642.0,16167.0,2534.0,102683.0,29931.0,8625.0,8285.0,36496.0,90084.0,43530.0,1877.0,53494.0,18200.0,11687.0,,12221.0,479.0,8859.0,20512.0,2190.0,11420.0,3935.0,150947.0,6469.0,4253.0,7398.0,361699.0,30166.0,5677.0,3812.0,69242.0,2913.0,13571.0,9379.0,4250.0,18960.0,52946.0,1614200.0,7871.0,34132.0,,950.0,19833.0,13883.0,1602.0,800.0
2020-05-23,404.0,13667.0,5610.0,15719.0,5288.0,90696.0,23524.0,39640.0,7893.0,8529.0,49446.0,41474.0,165.0,642.0,16504.0,2595.0,105441.0,30405.0,8908.0,8423.0,36913.0,90889.0,44424.0,1948.0,53880.0,19004.0,11844.0,,12619.0,479.0,8950.0,22111.0,2269.0,11660.0,4014.0,152026.0,6621.0,4434.0,7521.0,363272.0,30794.0,5848.0,3860.0,70201.0,3030.0,13736.0,9636.0,4356.0,19391.0,53567.0,1638532.0,8053.0,34948.0,,952.0,19995.0,14394.0,1703.0,802.0
2020-05-24,408.0,14147.0,5772.0,16053.0,5309.0,92629.0,23995.0,40022.0,7966.0,8690.0,50126.0,42233.0,165.0,643.0,16893.0,2626.0,107792.0,30894.0,8978.0,8569.0,37028.0,91662.0,45495.0,2013.0,54361.0,19843.0,11966.0,,13005.0,479.0,8950.0,22879.0,2317.0,11960.0,4089.0,152546.0,6792.0,4434.0,7764.0,365139.0,31407.0,5954.0,3884.0,71005.0,3100.0,13952.0,9895.0,4468.0,19779.0,54708.0,1660606.0,8258.0,35733.0,,954.0,19999.0,14875.0,1703.0,813.0
2020-05-25,408.0,14473.0,5920.0,16377.0,5350.0,94407.0,24174.0,40465.0,8110.0,8809.0,50864.0,42881.0,166.0,643.0,17248.0,2626.0,110295.0,31370.0,9003.0,8569.0,37079.0,92675.0,46313.0,2055.0,54676.0,20573.0,12130.0,,13251.0,479.0,8950.0,23366.0,2366.0,12132.0,4149.0,153752.0,6940.0,4633.0,7876.0,366464.0,31909.0,6032.0,3922.0,71557.0,3189.0,14065.0,10092.0,4563.0,20102.0,55885.0,1680747.0,8390.0,36244.0,,956.0,20430.0,15276.0,1755.0,837.0
2020-05-26,409.0,14985.0,6028.0,16635.0,5350.0,96595.0,24292.0,40873.0,8225.0,8965.0,51743.0,43308.0,166.0,643.0,17597.0,2626.0,112008.0,31707.0,9124.0,8569.0,37718.0,93271.0,47150.0,2074.0,54877.0,21313.0,12470.0,,13458.0,479.0,8950.0,24058.0,2404.0,12356.0,4197.0,154741.0,7023.0,4689.0,7950.0,367923.0,32474.0,6087.0,3945.0,72327.0,3260.0,14065.0,10177.0,4586.0,20532.0,56374.0,1700500.0,8519.0,37725.0,,962.0,20745.0,15583.0,1779.0,843.0
2020-05-27,411.0,15650.0,6177.0,16863.0,5415.0,99810.0,24574.0,41234.0,8334.0,9066.0,52252.0,43940.0,167.0,643.0,17698.0,2699.0,113185.0,32068.0,9199.0,8951.0,38054.0,93693.0,47684.0,2109.0,55100.0,21960.0,12565.0,,13731.0,479.0,9173.0,24456.0,2422.0,12616.0,4231.0,155443.0,7129.0,4689.0,8050.0,368948.0,33002.0,6133.0,3964.0,72774.0,3324.0,14210.0,10415.0,4653.0,20889.0,57229.0,1719734.0,8618.0,39334.0,,967.0,21029.0,15860.0,1858.0,850.0
2020-05-28,412.0,16027.0,6277.0,17317.0,5643.0,101837.0,24825.0,41288.0,8406.0,9096.0,52631.0,44574.0,170.0,644.0,18354.0,2731.0,114305.0,32425.0,9291.0,9077.0,38497.0,94220.0,48423.0,2137.0,55591.0,22462.0,12815.0,,14044.0,481.0,9276.0,24917.0,2439.0,12980.0,4286.0,156779.0,7251.0,4842.0,8150.0,370231.0,33437.0,6223.0,4034.0,73553.0,3397.0,14352.0,10622.0,4706.0,21281.0,58562.0,1739579.0,8704.0,40246.0,,971.0,21227.0,16461.0,1888.0,860.0
2020-05-29,425.0,16529.0,6537.0,17877.0,5643.0,103935.0,25152.0,41559.0,8492.0,9171.0,53282.0,45236.0,171.0,647.0,18582.0,2769.0,115832.0,33058.0,9371.0,9185.0,38802.0,94895.0,49708.0,2189.0,56014.0,22947.0,12962.0,,14371.0,485.0,9352.0,25823.0,2481.0,13244.0,4389.0,157866.0,7361.0,4944.0,8248.0,371912.0,33914.0,6267.0,4082.0,74220.0,3486.0,14494.0,10788.0,4787.0,21675.0,60427.0,1762104.0,8919.0,41401.0,,973.0,21542.0,16973.0,1930.0,876.0
2020-05-30,430.0,17031.0,6776.0,18518.0,5832.0,106952.0,25663.0,41762.0,8538.0,9236.0,54496.0,45852.0,172.0,648.0,18953.0,2803.0,117450.0,33551.0,9662.0,9464.0,38802.0,95512.0,50987.0,2226.0,56536.0,23530.0,13153.0,,14791.0,493.0,9449.0,26882.0,2520.0,13653.0,4492.0,158640.0,7489.0,5044.0,8376.0,373420.0,34565.0,6335.0,4130.0,74983.0,3647.0,14635.0,11130.0,4866.0,22059.0,61613.0,1786830.0,9264.0,42532.0,,975.0,21840.0,17706.0,1971.0,891.0
2020-05-31,434.0,17357.0,7011.0,19354.0,5909.0,109983.0,26113.0,42022.0,8717.0,9422.0,55421.0,46327.0,172.0,651.0,19240.0,2839.0,118913.0,34206.0,9700.0,9704.0,39577.0,96301.0,52015.0,2282.0,56884.0,24186.0,13298.0,,15229.0,505.0,9449.0,27795.0,2554.0,13905.0,4545.0,159485.0,7623.0,5145.0,8517.0,374706.0,35033.0,6418.0,4185.0,75697.0,3718.0,14819.0,11394.0,4960.0,22566.0,62880.0,1810346.0,9533.0,43611.0,,977.0,22041.0,18229.0,1988.0,897.0
2020-06-01,460.0,17952.0,7253.0,19936.0,5913.0,112297.0,26379.0,42201.0,8801.0,9498.0,56163.0,47063.0,172.0,652.0,19552.0,2839.0,120260.0,34574.0,9749.0,9704.0,39916.0,96965.0,52778.0,2325.0,57397.0,24850.0,13438.0,,15523.0,515.0,9449.0,28786.0,2577.0,14101.0,4651.0,160445.0,7689.0,5250.0,8628.0,375782.0,35514.0,6418.0,4243.0,76129.0,3776.0,14928.0,11861.0,4993.0,22566.0,64652.0,1830490.0,9797.0,44607.0,,981.0,22322.0,18403.0,2010.0,903.0
